,result,table,_start,_stop,_time,_value,_field,_measurement
41,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:55+07:00,1.0,HT_FI_2190.PV,irv_check
42,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:56+07:00,1.0,HT_FI_2190.PV,irv_check
43,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:57+07:00,1.0,HT_FI_2190.PV,irv_check
44,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:58+07:00,1.0,HT_FI_2190.PV,irv_check
45,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:59+07:00,1.0,HT_FI_2190.PV,irv_check
46,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:00+07:00,1.0,HT_FI_2190.PV,irv_check
47,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:01+07:00,1.0,HT_FI_2190.PV,irv_check
48,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:02+07:00,1.0,HT_FI_2190.PV,irv_check
49,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:03+07:00,1.0,HT_FI_2190.PV,irv_check
50,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:04+07:00,1.0,HT_FI_2190.PV,irv_check
51,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:05+07:00,1.0,HT_FI_2190.PV,irv_check
52,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:06+07:00,1.0,HT_FI_2190.PV,irv_check
53,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:07+07:00,1.0,HT_FI_2190.PV,irv_check
54,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:08+07:00,1.0,HT_FI_2190.PV,irv_check
55,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:09+07:00,1.0,HT_FI_2190.PV,irv_check
56,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:10+07:00,1.0,HT_FI_2190.PV,irv_check
57,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:11+07:00,1.0,HT_FI_2190.PV,irv_check
58,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:12+07:00,1.0,HT_FI_2190.PV,irv_check
59,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:13+07:00,1.0,HT_FI_2190.PV,irv_check
60,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:14+07:00,1.0,HT_FI_2190.PV,irv_check
61,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:15+07:00,1.0,HT_FI_2190.PV,irv_check
62,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:16+07:00,1.0,HT_FI_2190.PV,irv_check
63,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:17+07:00,1.0,HT_FI_2190.PV,irv_check
64,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:18+07:00,1.0,HT_FI_2190.PV,irv_check
65,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:19+07:00,1.0,HT_FI_2190.PV,irv_check
66,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:20+07:00,1.0,HT_FI_2190.PV,irv_check
67,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:21+07:00,1.0,HT_FI_2190.PV,irv_check
68,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:22+07:00,1.0,HT_FI_2190.PV,irv_check
69,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:23+07:00,1.0,HT_FI_2190.PV,irv_check
70,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:24+07:00,1.0,HT_FI_2190.PV,irv_check
71,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:25+07:00,1.0,HT_FI_2190.PV,irv_check
72,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:26+07:00,1.0,HT_FI_2190.PV,irv_check
73,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:27+07:00,1.0,HT_FI_2190.PV,irv_check
74,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:28+07:00,1.0,HT_FI_2190.PV,irv_check
75,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:29+07:00,1.0,HT_FI_2190.PV,irv_check
76,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:30+07:00,1.0,HT_FI_2190.PV,irv_check
77,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:31+07:00,1.0,HT_FI_2190.PV,irv_check
78,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:32+07:00,1.0,HT_FI_2190.PV,irv_check
79,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:33+07:00,1.0,HT_FI_2190.PV,irv_check
80,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:34+07:00,1.0,HT_FI_2190.PV,irv_check
81,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:35+07:00,1.0,HT_FI_2190.PV,irv_check
82,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:36+07:00,1.0,HT_FI_2190.PV,irv_check
83,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:37+07:00,1.0,HT_FI_2190.PV,irv_check
84,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:38+07:00,1.0,HT_FI_2190.PV,irv_check
85,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:39+07:00,1.0,HT_FI_2190.PV,irv_check
86,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:40+07:00,1.0,HT_FI_2190.PV,irv_check
87,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:41+07:00,1.0,HT_FI_2190.PV,irv_check
88,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:42+07:00,1.0,HT_FI_2190.PV,irv_check
89,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:43+07:00,1.0,HT_FI_2190.PV,irv_check
90,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:44+07:00,1.0,HT_FI_2190.PV,irv_check
91,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:45+07:00,1.0,HT_FI_2190.PV,irv_check
92,_result,60,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:45.183304+07:00,1.0,HT_FI_2190.PV,irv_check
93,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:51+07:00,1.0,HT_FI_2191.PV,irv_check
94,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:52+07:00,1.0,HT_FI_2191.PV,irv_check
95,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:53+07:00,2.0,HT_FI_2191.PV,irv_check
96,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:54+07:00,2.0,HT_FI_2191.PV,irv_check
97,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:55+07:00,1.0,HT_FI_2191.PV,irv_check
98,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:56+07:00,1.0,HT_FI_2191.PV,irv_check
99,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:01+07:00,1.0,HT_FI_2191.PV,irv_check
100,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:02+07:00,1.0,HT_FI_2191.PV,irv_check
101,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:03+07:00,1.0,HT_FI_2191.PV,irv_check
102,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:04+07:00,1.0,HT_FI_2191.PV,irv_check
103,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:05+07:00,2.0,HT_FI_2191.PV,irv_check
104,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:06+07:00,2.0,HT_FI_2191.PV,irv_check
105,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:07+07:00,2.0,HT_FI_2191.PV,irv_check
106,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:08+07:00,1.0,HT_FI_2191.PV,irv_check
107,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:14+07:00,1.0,HT_FI_2191.PV,irv_check
108,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:15+07:00,1.0,HT_FI_2191.PV,irv_check
109,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:16+07:00,2.0,HT_FI_2191.PV,irv_check
110,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:17+07:00,2.0,HT_FI_2191.PV,irv_check
111,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:18+07:00,1.0,HT_FI_2191.PV,irv_check
112,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:23+07:00,1.0,HT_FI_2191.PV,irv_check
113,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:24+07:00,1.0,HT_FI_2191.PV,irv_check
114,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:25+07:00,1.0,HT_FI_2191.PV,irv_check
115,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:26+07:00,1.0,HT_FI_2191.PV,irv_check
116,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:27+07:00,2.0,HT_FI_2191.PV,irv_check
117,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:28+07:00,2.0,HT_FI_2191.PV,irv_check
118,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:29+07:00,2.0,HT_FI_2191.PV,irv_check
119,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:35+07:00,1.0,HT_FI_2191.PV,irv_check
120,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:36+07:00,1.0,HT_FI_2191.PV,irv_check
121,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:37+07:00,1.0,HT_FI_2191.PV,irv_check
122,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:38+07:00,1.0,HT_FI_2191.PV,irv_check
123,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:39+07:00,2.0,HT_FI_2191.PV,irv_check
124,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:40+07:00,2.0,HT_FI_2191.PV,irv_check
125,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:41+07:00,2.0,HT_FI_2191.PV,irv_check
126,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:42+07:00,2.0,HT_FI_2191.PV,irv_check
127,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:43+07:00,2.0,HT_FI_2191.PV,irv_check
128,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:44+07:00,2.0,HT_FI_2191.PV,irv_check
129,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:45+07:00,2.0,HT_FI_2191.PV,irv_check
130,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:46+07:00,2.0,HT_FI_2191.PV,irv_check
131,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:47+07:00,2.0,HT_FI_2191.PV,irv_check
132,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:48+07:00,2.0,HT_FI_2191.PV,irv_check
133,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:49+07:00,2.0,HT_FI_2191.PV,irv_check
134,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:50+07:00,2.0,HT_FI_2191.PV,irv_check
135,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:51+07:00,2.0,HT_FI_2191.PV,irv_check
136,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:52+07:00,2.0,HT_FI_2191.PV,irv_check
137,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:53+07:00,2.0,HT_FI_2191.PV,irv_check
138,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:54+07:00,2.0,HT_FI_2191.PV,irv_check
139,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:55+07:00,2.0,HT_FI_2191.PV,irv_check
140,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:56+07:00,2.0,HT_FI_2191.PV,irv_check
141,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:57+07:00,2.0,HT_FI_2191.PV,irv_check
142,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:58+07:00,2.0,HT_FI_2191.PV,irv_check
143,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:24:59+07:00,2.0,HT_FI_2191.PV,irv_check
144,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:00+07:00,2.0,HT_FI_2191.PV,irv_check
145,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:01+07:00,2.0,HT_FI_2191.PV,irv_check
146,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:02+07:00,2.0,HT_FI_2191.PV,irv_check
147,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:03+07:00,2.0,HT_FI_2191.PV,irv_check
148,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:04+07:00,2.0,HT_FI_2191.PV,irv_check
149,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:05+07:00,2.0,HT_FI_2191.PV,irv_check
150,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:06+07:00,2.0,HT_FI_2191.PV,irv_check
151,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:07+07:00,2.0,HT_FI_2191.PV,irv_check
152,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:08+07:00,2.0,HT_FI_2191.PV,irv_check
153,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:09+07:00,2.0,HT_FI_2191.PV,irv_check
154,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:10+07:00,2.0,HT_FI_2191.PV,irv_check
155,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:11+07:00,2.0,HT_FI_2191.PV,irv_check
156,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:12+07:00,2.0,HT_FI_2191.PV,irv_check
157,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:13+07:00,2.0,HT_FI_2191.PV,irv_check
158,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:14+07:00,2.0,HT_FI_2191.PV,irv_check
159,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:15+07:00,2.0,HT_FI_2191.PV,irv_check
160,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:16+07:00,2.0,HT_FI_2191.PV,irv_check
161,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:17+07:00,2.0,HT_FI_2191.PV,irv_check
162,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:18+07:00,2.0,HT_FI_2191.PV,irv_check
163,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:19+07:00,2.0,HT_FI_2191.PV,irv_check
164,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:20+07:00,2.0,HT_FI_2191.PV,irv_check
165,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:21+07:00,2.0,HT_FI_2191.PV,irv_check
166,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:22+07:00,2.0,HT_FI_2191.PV,irv_check
167,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:23+07:00,2.0,HT_FI_2191.PV,irv_check
168,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:24+07:00,2.0,HT_FI_2191.PV,irv_check
169,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:25+07:00,2.0,HT_FI_2191.PV,irv_check
170,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:26+07:00,2.0,HT_FI_2191.PV,irv_check
171,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:27+07:00,2.0,HT_FI_2191.PV,irv_check
172,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:28+07:00,2.0,HT_FI_2191.PV,irv_check
173,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:29+07:00,2.0,HT_FI_2191.PV,irv_check
174,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:30+07:00,2.0,HT_FI_2191.PV,irv_check
175,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:31+07:00,2.0,HT_FI_2191.PV,irv_check
176,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:32+07:00,2.0,HT_FI_2191.PV,irv_check
177,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:33+07:00,2.0,HT_FI_2191.PV,irv_check
178,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:34+07:00,2.0,HT_FI_2191.PV,irv_check
179,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:35+07:00,2.0,HT_FI_2191.PV,irv_check
180,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:36+07:00,2.0,HT_FI_2191.PV,irv_check
181,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:37+07:00,2.0,HT_FI_2191.PV,irv_check
182,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:38+07:00,2.0,HT_FI_2191.PV,irv_check
183,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:39+07:00,2.0,HT_FI_2191.PV,irv_check
184,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:40+07:00,2.0,HT_FI_2191.PV,irv_check
185,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:41+07:00,2.0,HT_FI_2191.PV,irv_check
186,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:42+07:00,2.0,HT_FI_2191.PV,irv_check
187,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:43+07:00,2.0,HT_FI_2191.PV,irv_check
188,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:44+07:00,2.0,HT_FI_2191.PV,irv_check
189,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:45+07:00,2.0,HT_FI_2191.PV,irv_check
190,_result,61,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:25:45.183304+07:00,2.0,HT_FI_2191.PV,irv_check
191,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:46+07:00,3.0,HT_LI_2180B.PV,irv_check
192,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:47+07:00,3.0,HT_LI_2180B.PV,irv_check
193,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:48+07:00,3.0,HT_LI_2180B.PV,irv_check
194,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:49+07:00,3.0,HT_LI_2180B.PV,irv_check
195,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:50+07:00,3.0,HT_LI_2180B.PV,irv_check
196,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:51+07:00,3.0,HT_LI_2180B.PV,irv_check
197,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:52+07:00,3.0,HT_LI_2180B.PV,irv_check
198,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:53+07:00,3.0,HT_LI_2180B.PV,irv_check
199,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:54+07:00,3.0,HT_LI_2180B.PV,irv_check
200,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:55+07:00,3.0,HT_LI_2180B.PV,irv_check
201,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:56+07:00,3.0,HT_LI_2180B.PV,irv_check
202,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:57+07:00,3.0,HT_LI_2180B.PV,irv_check
203,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:58+07:00,3.0,HT_LI_2180B.PV,irv_check
204,_result,62,2022-10-31 04:22:21.251082+00:00,2022-10-31 04:27:21.251082+00:00,2022-10-31 11:23:59+07:00,3.0,HT_LI_2180B.PV,irv_check
